Timestamp,Z11_CO2 (ppm),Z12+13_CO2 (ppm),Z15+16_CO2 (ppm),Z17_CO2 (ppm),Z1_CO2 (ppm),Z21_CO2 (ppm),Z22+23_CO2 (ppm),Z24_CO2 (ppm),Z25+26+27_CO2 (ppm),Z31_CO2 (ppm),Z32_CO2 (ppm),Z33_CO2 (ppm),Z3_CO2 (ppm),Z4_CO2 (ppm),Z5_CO2 (ppm)
2022-06-01 10:00:00-04:00,416.0159993489584,510.46933186848975,498.43200174967455,459.68533477783205,503.0080001831056,394.84799245198593,467.92533416748057,641.6693359375001,403.711994425456,402.7626632690432,448.80000000000007,475.866667175293,497.9200007120769,445.8719985961914,530.8800038655601
2022-06-01 11:00:00-04:00,419.0773315429688,527.3066701253257,522.1706685384115,498.6133336385092,516.8586690266928,406.2986658732097,493.0613321940106,480.1546651204428,412.3946665445965,407.8186655680339,458.2399988810222,493.0186681111655,512.5919977823894,474.6773305257163,528.0053349812827
2022-06-01 12:00:00-04:00,445.626670328776,565.3493306477866,543.5573303222658,532.2773325602215,524.4586700439454,438.0586649576824,523.7493362426759,537.9466690063479,460.4906661987306,455.30133158365896,473.2319992065431,528.1066670735678,539.1466659545899,494.3466674804688,528.8426676432293
2022-06-01 13:00:00-04:00,453.3493321736654,514.3680007934571,507.7386657714844,529.9893341064454,465.7813359578451,469.4666666666668,552.8586659749349,749.023998006185,527.8773295084636,443.0506652832033,485.7866673787436,526.6506642659507,558.1493357340496,506.3946655273438,515.5573333740234
2022-06-01 14:00:00-04:00,441.1946660359701,489.5359990437826,472.6559987386068,524.6026662190756,456.645330810547,487.9573313395183,561.5306671142579,789.71733194987,517.3973317464194,422.1013336181641,501.6373336791993,512.9173329671224,534.0533315022789,491.1253346761069,524.5760030110679
2022-06-01 15:00:00-04:00,441.3232430122995,494.4691887932855,478.70270517710105,513.945945945946,476.8778389595651,458.3264902475719,542.1664857606631,788.134052998311,498.9664842760242,416.9513483820736,504.095134013408,520.5794603502429,579.0270303262247,507.9264864534945,683.5545951224664
2022-06-01 16:00:00-04:00,433.1413324991863,523.6906656901043,526.992000325521,517.0719991048178,535.9413340250652,437.7493342081706,532.4533325195314,653.1786661783855,472.34667002360027,433.7546651204429,519.6639994303387,535.2960001627605,650.9973297119142,578.8480031331381,676.4266662597657
2022-06-01 17:00:00-04:00,439.5626653035483,547.3973368326824,559.2586669921876,520.6079966227214,583.1626637776694,408.5759994506837,504.0640014648437,489.66399892171233,416.3253321329754,429.0346654256186,515.6693344116212,521.925331624349,563.7493306477866,522.6399963378907,590.8853342692058
2022-06-01 18:00:00-04:00,445.5200002034507,535.632000732422,538.75199991862,516.7360020955406,533.6693313598635,399.6959981282553,483.4560012817384,475.0933349609376,399.5466659545899,415.51999969482426,512.8160059611004,528.8693313598634,572.597332763672,500.3840001424154,577.8506632486981
2022-06-01 19:00:00-04:00,437.6586659749349,502.6240025838217,501.8400009155274,505.9946665445965,490.5066675821941,390.1439870198572,465.4186670939128,455.2053324381512,391.2053248087568,391.7919901529951,508.7306691487631,491.1733332316082,533.840003458659,478.0213343302409,564.0640014648438
2022-06-01 20:00:00-04:00,430.7786656697592,492.165333557129,499.52533264160166,493.3066660563152,496.6986658732097,390.079986572266,458.5493336995444,403.0506607055666,390.82665608724,390.10665334065794,500.08533223470056,476.4800013224284,517.0613327026368,461.7706654866537,558.3146687825522
2022-06-01 21:00:00-04:00,434.5279998779298,515.8506647745769,509.49866587320975,488.7146667480469,501.8879999796552,391.0186559041345,471.2799997965496,434.4320012410483,390.8906560262048,392.2879908243818,487.6746673583985,483.258665974935,514.4693333943685,456.6293324788412,556.5386657714845
2022-06-01 22:00:00-04:00,398.0533289591474,459.5680002848308,483.7333328247071,475.2479975382488,449.0399993896486,390.1866536458337,449.1786666870119,561.7493352254234,390.6613215128584,390.837320963542,475.23733367919937,468.3039998372397,467.397332763672,421.8986633300783,443.1413324991863
2022-06-01 23:00:00-04:00,390.09065348307325,432.0906667073569,443.8186655680339,446.8160008748373,423.0506668090821,390.079986572266,425.8186686197917,586.1066670735677,390.079986572266,390.079986572266,453.84533284505216,451.5786656697592,430.53333180745454,390.1333206176761,390.3466542561853
2022-06-02 00:00:00-04:00,390.079986572266,427.6586659749349,429.78133392334,423.3706680297853,416.5173329671225,390.079986572266,413.8346689860026,564.3039978027344,390.079986572266,390.079986572266,427.6266677856446,435.0239985148113,427.03466593424497,390.079986572266,390.079986572266
2022-06-02 01:00:00-04:00,390.079986572266,423.1546658833823,420.26400146484383,425.6906672159831,412.9893323262533,390.079986572266,413.53866475423183,549.1893320719403,390.079986572266,390.079986572266,419.9546669006349,428.49600168863947,423.0933329264324,390.079986572266,390.079986572266
2022-06-02 02:00:00-04:00,390.079986572266,425.7653350830079,425.7279998779298,426.0373311360678,421.7546676635743,390.079986572266,420.30399932861343,535.2160013834637,390.079986572266,390.079986572266,422.2293334960938,428.2186686197917,420.714665222168,391.27999013265,390.079986572266
2022-06-02 03:00:00-04:00,391.4293217976891,439.4080006917319,439.8293329874676,432.56000111897794,438.6026667277018,390.079986572266,422.4373326619468,487.6000005086264,390.079986572266,390.079986572266,425.22133433024095,434.2346654256186,438.15466562906914,404.74666493733736,410.22932637532574
2022-06-02 04:00:00-04:00,391.6586583455407,451.81866811116544,453.7173324584962,444.69333241780606,448.0159993489584,390.079986572266,428.8533330281576,427.9946680704753,390.079986572266,390.079986572266,429.2906667073569,432.5600006103516,447.3920013427735,410.3893330891928,517.5199996948244
2022-06-02 05:00:00-04:00,399.85599822998057,465.9466674804688,466.895999145508,450.8799992879232,457.9146672566732,390.079986572266,433.2000010172527,413.7653325398764,390.079986572266,390.079986572266,437.2960001627605,444.3306681315105,457.58933105468753,420.0373341878257,520.4693369547526
2022-06-02 06:00:00-04:00,406.6453338623047,474.7679992675783,466.3893330891927,453.6106669108074,465.41866607666014,390.079986572266,437.78666585286464,405.4239985148113,390.079986572266,390.079986572266,443.7066675821941,447.8879994710288,459.2319997151693,428.72533467610685,517.317335510254
2022-06-02 07:00:00-04:00,410.75199991861984,485.78666636149103,475.46133473714207,462.2346649169923,472.3359990437826,390.079986572266,445.1786677042644,426.77866872151696,390.079986572266,390.079986572266,448.6186660766602,451.0239990234376,471.9360010782879,433.7013310750327,519.3226674397788
2022-06-02 08:00:00-04:00,415.7173319498698,490.7039998372397,476.4959981282553,467.4186665852865,475.63200022379567,390.079986572266,454.677333577474,414.7946650187175,390.079986572266,390.079986572266,452.9120000203451,462.8106679280599,488.3839986165366,455.8133321126303,509.9146687825522
2022-06-02 09:00:00-04:00,426.3893330891928,494.86400044759125,483.90399983723967,474.816000366211,483.14666697184254,391.24265594482455,483.78666636149103,404.3733281453453,397.2213267008465,390.5173212687178,467.96800130208345,491.0986668904623,498.1759984334311,460.3466674804688,496.0426666259766
2022-06-02 10:00:00-04:00,445.18933258056654,512.2879984537761,510.2453323364259,504.8266677856446,507.0986694335938,398.2453297932945,512.4053365071616,392.7626576741539,401.6746688842774,392.6453257242841,480.447999572754,491.7653330485027,508.2666661580405,464.4693339029949,484.34666595459
2022-06-02 11:00:00-04:00,473.4186645507814,550.2293324788412,536.3946645100912,542.0746663411459,541.3599985758464,408.5866658528647,511.30133565266937,391.3813227335615,401.87199910481775,409.9519994099936,520.6133341471356,517.3439992268881,509.90399729410814,473.1626653035482,503.642665608724
2022-06-02 12:00:00-04:00,502.2346674601238,574.1066670735678,559.1306681315106,558.2826649983725,561.1146657307945,409.2373346964519,523.6373326619467,393.03999379475937,433.13599904378265,448.5386652628582,538.6613332112631,562.879998779297,498.7840021769207,466.7786671956381,508.89066772460944
2022-06-02 13:00:00-04:00,514.7840031941734,576.0800018310548,561.2480000813802,547.626668294271,537.1840006510417,420.3093317667645,533.6693328857423,399.35466766357433,431.93599802653006,438.8053324381511,529.2799967447918,509.0559977213543,505.53066558837895,469.1946665445964,513.626665242513
2022-06-02 14:00:00-04:00,490.3466679890951,550.3893351236981,540.2079996744793,540.8746683756511,501.7386657714845,429.5466679890952,528.314666748047,402.01066640218113,432.9226684570313,439.1466684977215,526.6613342285158,734.6240000406902,522.9333338419598,483.1199996948243,497.893333943685
2022-06-02 15:00:00-04:00,473.8986684163412,537.1200012207032,522.6453369140626,556.6453338623048,495.84533437093097,437.7226664225261,530.3093322753907,416.2559992472332,437.551998392741,438.11200103759774,516.8906661987305,521.0293334960938,522.8800013224285,485.8400009155274,490.0426651000978
2022-06-02 16:00:00-04:00,482.432000732422,560.602665201823,533.3653330485027,558.4693359375002,577.0453323364258,428.8800003051758,529.9413340250652,404.2933334350586,440.2399993896485,430.6560002644858,535.6373362223309,535.1946655273439,509.487999979655,475.189335123698,498.3839996337892
2022-06-02 17:00:00-04:00,506.0320002237957,564.6773325602214,551.1626719156902,538.0906677246095,547.0880009969077,436.1546646118166,533.3173319498699,413.9893335978192,443.4666656494141,422.2506657918295,527.5360010782878,533.253333536784,519.8880025227867,481.0666656494141,515.0720026652019
2022-06-02 18:00:00-04:00,462.7359990437826,517.5413360595704,511.5626678466798,519.882667541504,480.31466573079433,435.0986673990886,516.0426666259767,418.8159993489584,428.1973337809246,420.7466679890952,502.3253336588542,514.6079976399741,517.8613327026368,482.6666681925456,499.9039993286133
2022-06-02 19:00:00-04:00,437.8933349609376,502.74133199056,487.6906677246095,509.3279988606772,478.26133422851575,413.1946665445965,498.5439987182618,400.458662414551,418.77866719563815,413.6480010986329,486.7626668294271,496.95999959309904,490.7466684977214,451.05600026448576,494.8799992879233
2022-06-02 20:00:00-04:00,438.2026667277019,502.6613332112631,493.1786656697592,501.4186665852866,481.8346659342449,415.9039983113608,494.52799936930353,452.9066675821941,406.3519999186199,414.2613316853842,499.2853327433269,501.6213333129882,513.8559967041017,468.21866658528654,480.98666839599616
2022-06-02 21:00:00-04:00,441.3280014038088,497.33866628011066,489.1039993286134,494.9919967651368,474.3999984741212,405.11999969482434,490.2293324788412,461.3493347167969,404.810666402181,407.935999552409,483.4986694335938,492.5386657714845,528.1866668701173,480.0159998575848,474.2453343709311
2022-06-02 22:00:00-04:00,398.6933242797854,444.9546661376954,462.4480026245118,476.495999145508,434.7466669718425,394.03198954264354,442.6559982299805,452.83199869791673,390.8906539916996,393.86132659912136,475.76533355712905,474.8799997965496,448.26666361490896,411.093325297038,444.21333516438807
2022-06-02 23:00:00-04:00,390.079986572266,417.7333333333335,426.128000386556,442.5280003865561,412.44266815185546,390.079986572266,417.9093353271485,464.0373341878256,390.079986572266,390.079986572266,443.5093332926433,431.445334370931,416.143999226888,390.079986572266,403.09866790771497
2022-06-03 00:00:00-04:00,390.079986572266,407.9306635538738,421.5626658121746,421.3333328247071,407.6960006713868,390.079986572266,412.1279993693034,487.5466664632162,390.079986572266,390.079986572266,425.4293334960938,414.8160003662109,416.1440017700196,390.079986572266,391.78132527669294
2022-06-03 01:00:00-04:00,390.079986572266,408.2000000000001,411.511999766032,415.5706647237143,406.49333292643234,390.079986572266,409.9973320007326,479.469332377116,390.079986572266,390.079986572266,422.6480008443197,411.43466695149743,411.6106666564944,390.079986572266,390.079986572266
2022-06-03 02:00:00-04:00,390.079986572266,414.9066665649414,410.2559992472332,413.4506673177084,409.3920013427736,390.079986572266,407.5360010782878,514.037334696452,390.079986572266,390.079986572266,415.37066752115896,412.8746658325196,411.1840016682944,390.079986572266,390.079986572266
2022-06-03 03:00:00-04:00,390.079986572266,427.0080001831056,431.3440002441407,425.2853342692058,426.24533182779953,390.079986572266,409.0186701456706,479.6693339029949,390.079986572266,390.079986572266,418.52800140380873,411.9359995524089,434.7733327229819,393.3493301391603,443.9093307495119
2022-06-03 04:00:00-04:00,390.3519892374678,439.5626668294272,442.55466562906906,436.7626668294272,433.33866882324224,390.079986572266,412.7626673380535,447.47199910481777,390.079986572266,390.079986572266,419.6426656087241,413.610666402181,432.5920008341472,398.28799845377614,519.7120015462241
2022-06-03 05:00:00-04:00,391.59465688069696,448.4960001627605,450.3999984741212,439.66399943033866,443.35466562906913,390.079986572266,414.6933339436848,420.92799886067706,390.079986572266,390.079986572266,424.8266688028973,418.6879994710287,445.68000081380217,411.8986658732097,517.1253377278647
2022-06-03 06:00:00-04:00,393.5626612345379,452.7946670532228,456.1813329060873,447.8133331298829,444.4479970296224,390.079986572266,420.5280003865561,401.4719970703127,390.079986572266,390.079986572266,427.9253336588543,418.8853322347006,441.9466679890951,408.7093307495118,507.6266637166342
2022-06-03 07:00:00-04:00,399.5466634114585,459.9946665445965,454.24533386230473,451.77066599528,448.1386657714844,390.079986572266,422.4373326619468,390.5759882609053,390.079986572266,390.079986572266,431.9200007120769,418.4800008138022,419.43999938964856,390.71998901367226,525.1679987589519
2022-06-03 08:00:00-04:00,419.16266784667977,484.1066665649415,469.0346669514975,472.9066670735678,458.2506673177084,390.079986572266,431.6053339640301,390.079986572266,390.079986572266,390.079986572266,441.4026672363282,421.866663614909,440.4053349812826,407.7759994506836,519.6213312784832
2022-06-03 09:00:00-04:00,451.81866811116544,507.9679992675783,491.1573343912761,500.02666625976576,491.626666768392,390.079986572266,452.7306671142578,390.079986572266,390.079986572266,390.079986572266,455.02933400472017,432.8586664835613,476.14933319091807,436.7679997762045,508.7413335164389
2022-06-03 10:00:00-04:00,471.6159993489584,537.7333292643231,524.3306620279949,522.0799962361655,520.3840042114259,390.7093226114912,475.06133626302096,390.079986572266,390.3519877115889,390.079986572266,478.2240000406901,445.0879989624025,510.3306676228842,473.48266601562506,508.6346679687501
2022-06-03 11:00:00-04:00,503.6693328857422,557.3919982910157,548.3946685791017,551.9413350423179,545.3919982910157,413.2426666259767,506.89066925048826,390.079986572266,400.9653315226238,390.079986572266,503.1520009358725,453.99466705322266,541.6426625569662,501.84000193278,518.2453333536785
2022-06-03 12:00:00-04:00,514.9653345743816,587.0826670328777,573.1306650797527,569.1359965006511,568.9546681722006,425.3386657714845,531.5466654459636,390.079986572266,417.9413335164389,390.9973210652673,527.0400009155275,465.1840006510418,536.3093343098959,511.10399576822914,517.6799967447918
2022-06-03 13:00:00-04:00,527.6639953613281,601.5413370768231,589.8239969889324,577.3173319498699,587.3760019938152,427.9040008544923,543.0079976399741,390.10665334065794,430.8426676432292,391.21065724690783,542.2133341471356,471.58933461507166,522.8426666259767,498.2133316040041,520.9653371175132
2022-06-03 14:00:00-04:00,542.3999989827475,609.1679992675782,594.9760019938152,571.2053304036459,605.4293314615886,419.0773330688478,542.336004638672,390.1013198852543,430.2453333536784,394.5386611938479,540.0213358561199,476.346669514974,530.111996459961,503.56266225179047,522.6079945882162
2022-06-03 15:00:00-04:00,538.4489820830678,598.517549475845,604.0489788444676,549.8840867645888,605.9102098114638,412.9567354163346,535.346937529895,390.5306004115516,418.6383660764111,407.7714283223056,533.1004152881858,476.81306114975297,623.4644899952169,599.9738757075096,627.6810942150299
2022-06-03 16:00:00-04:00,562.0660851520041,626.5043494183086,658.6156536599866,552.0486980935802,637.7391304347827,430.726960555367,545.453915803329,401.0852176832117,416.1947817595111,392.0347754436993,545.4886965544329,457.06434697690224,753.1686958644702,796.8973906143854,657.7947799019192
2022-06-03 17:00:00-04:00,549.8026641845704,596.0746693929037,615.8506612141929,543.9733367919923,568.2666666666668,434.78400217692064,542.6293355305991,421.6159998575848,431.73866729736335,390.7946558634443,548.4639994303386,485.3706670125326,710.0159993489584,716.2506663004558,566.4159993489585
2022-06-03 18:00:00-04:00,502.6879999796551,552.832000732422,545.5413340250652,534.9973307291668,507.9146692911785,444.92799936930345,532.1546691894532,482.6773330688477,440.6613337198895,398.0106658935548,532.0746653238933,528.7680013020835,623.6373311360678,593.6266662597658,531.733334350586
2022-06-03 19:00:00-04:00,468.4693333943686,528.9493316650392,514.4106597900392,519.4613306681316,498.0480021158855,439.3066665649414,526.4533345540366,473.1413330078127,445.01866658528655,415.7653330485027,523.4773320515952,544.7199981689454,560.3946645100913,534.0906677246095,509.4079996744792
2022-06-03 20:00:00-04:00,457.8186670939128,513.4026692708334,509.3813318888347,511.55733235677087,500.5439987182618,425.4720006306967,513.6053375244142,447.9679987589519,432.5493331909181,409.5253306070964,501.30133361816416,519.7333302815756,538.0373352050782,506.1120005289714,496.0586659749349
2022-06-03 21:00:00-04:00,455.40800069173184,512.3626658121744,506.97600301106775,504.5333338419597,506.9333328247072,421.7333318074545,504.00533243815113,444.3466664632162,420.9173324584962,403.4079986572267,495.9946665445965,505.32800191243496,519.407999165853,485.9253346761069,493.6053344726563
2022-06-03 22:00:00-04:00,401.0293243408206,446.4159988403322,475.4719980875652,488.1866653442384,445.84533284505216,396.0319900512698,445.88266855875656,457.30666859944665,394.23999023437534,395.4133285522463,492.1973332722983,481.0346664428712,444.703998819987,410.29866129557314,417.4346638997397
2022-06-03 23:00:00-04:00,390.079986572266,415.4346654256186,426.00533599853526,443.5039998372396,405.6426676432292,390.079986572266,415.44533233642585,441.56266479492194,390.079986572266,390.079986572266,457.95733439127616,429.57866668701183,412.2293324788412,390.079986572266,390.079986572266
2022-06-04 00:00:00-04:00,390.079986572266,409.60000152587895,412.5439992268881,418.70399932861335,411.2853337605795,390.079986572266,409.0613316853842,515.0666707356772,390.079986572266,390.079986572266,425.81866658528656,406.1440002441407,401.97866770426447,390.079986572266,390.4693206787113
2022-06-04 01:00:00-04:00,390.079986572266,406.4959945678708,409.8826716105148,414.7946736653647,422.5386672973633,390.079986572266,409.4880116780596,555.6320027669268,390.079986572266,390.079986572266,420.3093302408858,403.64799041748057,402.6186716715499,390.079986572266,390.079986572266
2022-06-04 02:00:00-04:00,390.079986572266,406.399993896484,410.880004882813,415.040008544922,422.720001220703,390.079986572266,409.920013427734,557.440002441406,390.079986572266,390.079986572266,419.839996337891,403.519989013672,402.880004882813,390.079986572266,390.079986572266
2022-06-04 03:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 04:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 05:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 06:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 07:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 08:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 09:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 10:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 11:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 12:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 13:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 14:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 15:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 16:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 17:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 18:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 19:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 20:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 21:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 22:00:00-04:00,,,,,,,,,,,,,,,
2022-06-04 23:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 00:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 01:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 02:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 03:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 04:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 05:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 06:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 07:00:00-04:00,,,,,,,,,,,,,,,
2022-06-05 08:00:00-04:00,390.079986572266,407.3919942220048,410.8586705525721,413.6853418986004,420.5920003255208,390.079986572266,409.5253458658851,559.6160024007161,390.079986572266,390.079986572266,419.3493296305342,404.9919901529949,402.7733378092453,390.079986572266,390.079986572266
2022-06-05 09:00:00-04:00,390.079986572266,420.20266571044937,410.42666473388687,405.0613357543946,409.4079996744792,390.079986572266,410.0693328857423,416.22665863037145,390.079986572266,390.079986572266,412.8373331705731,421.2159998575847,412.5813303629558,390.1546534220381,390.1919871012373
2022-06-05 10:00:00-04:00,390.079986572266,423.9893325805664,417.07733357747406,411.72266845703126,417.0079996744792,390.079986572266,414.44266662597664,390.079986572266,390.079986572266,390.079986572266,417.7919998168946,414.77866668701176,420.186666361491,390.079986572266,434.9600006103517
2022-06-05 11:00:00-04:00,390.079986572266,432.325331624349,418.6186665852866,413.5360010782879,420.3146667480469,390.079986572266,414.7200012207031,391.274657694499,390.079986572266,390.079986572266,417.2479985555014,417.3653330485027,425.6053344726562,390.96532185872434,446.40000152587896
2022-06-05 12:00:00-04:00,390.079986572266,435.631999206543,425.5306666056316,419.9839991251629,422.3840001424154,390.079986572266,417.7493326822917,393.5679957071941,390.079986572266,390.079986572266,420.2346659342449,417.4560002644857,436.559999593099,394.1599980672202,408.1759974161786
2022-06-05 13:00:00-04:00,390.1013198852543,436.80533548990894,430.7146667480469,419.3599990844728,424.8053344726563,390.079986572266,419.3546666463217,409.6746658325197,390.079986572266,390.079986572266,417.52533162434906,424.6346664428712,443.1253341674806,395.4933324178061,390.4106562296553
2022-06-05 14:00:00-04:00,391.05065612793,441.9466659545899,423.1413330078127,420.821332804362,434.0480000813803,390.079986572266,422.2986668904624,411.2053324381512,390.079986572266,390.079986572266,419.52000020345065,426.4693344116212,437.4133336385092,404.3786646525066,390.0853200276696
2022-06-05 15:00:00-04:00,390.602656555176,444.5280003865561,426.0426676432292,422.07466532389327,431.4559992472331,390.079986572266,426.0693339029949,417.78666636149103,390.079986572266,390.079986572266,420.3786682128908,430.51733194987,440.6560002644857,400.57066752115895,390.079986572266
2022-06-05 16:00:00-04:00,390.2719879150394,441.98400065104175,426.4319986979168,420.35733286539727,428.7253336588543,390.079986572266,426.1066670735678,421.242667134603,390.079986572266,390.079986572266,420.47466481526703,435.8346649169924,436.5173334757488,397.5733306884767,390.079986572266
2022-06-05 17:00:00-04:00,390.2773213704431,445.0560007731121,429.5413314819337,425.2906656901042,431.69600168863946,390.079986572266,424.78933461507165,425.9573328653972,390.079986572266,390.079986572266,423.78666432698566,439.18400217692056,437.2266677856447,397.34399668375664,390.079986572266
2022-06-05 18:00:00-04:00,390.0853200276696,442.7466690063477,425.701335144043,421.7759994506837,427.2639989217124,390.079986572266,428.66133270263686,441.23733367919925,390.079986572266,390.079986572266,424.7786671956381,441.8613337198894,438.4586654663087,395.5253311157228,390.079986572266
2022-06-05 19:00:00-04:00,391.6266576131188,448.4320002237956,432.17600046793626,427.6799992879232,441.8986653645834,390.079986572266,462.1066660563153,438.4159998575847,390.079986572266,390.079986572266,433.658667500814,444.0106648763022,438.86933135986334,399.621329243978,390.5279881795251
2022-06-05 20:00:00-04:00,403.20533091227225,462.4853322347005,453.37599894205744,439.8239985148113,457.6640004475912,390.0853200276696,539.8986623128255,497.3653325398764,390.079986572266,390.079986572266,446.4053354899089,466.0640004475912,454.4693344116212,409.1626653035484,390.80532226562536
2022-06-05 21:00:00-04:00,419.9466674804689,481.3066660563151,467.18399912516287,445.0133331298829,470.6399978637696,392.15999298095727,483.0453364054363,605.4293314615886,390.1759872436527,390.35732116699256,464.3893325805665,483.9893330891928,472.3039998372397,422.12266642252615,404.1973347981772
2022-06-05 22:00:00-04:00,417.6906656901043,476.6826639811199,476.3893320719402,440.3680007934571,466.9066680908204,390.079986572266,464.2826690673828,668.4160013834637,390.2613210042321,390.6613220214848,462.1333343505859,462.6026662190756,477.525333150228,424.5173339843751,431.354667154948
2022-06-05 23:00:00-04:00,407.2106669108073,462.6026667277018,459.4666671752931,435.9306666056315,450.2826665242513,390.079986572266,451.7280003865561,656.8960011800132,390.079986572266,390.079986572266,452.40533142089856,457.0506673177085,449.0453333536785,394.51199849446624,426.10666554768886
2022-06-06 00:00:00-04:00,413.1573343912761,465.3013341267904,463.2693349202475,437.38133544921885,451.4773345947267,390.079986572266,455.8719991048179,658.4266642252605,390.079986572266,390.079986572266,452.7200007120769,456.7146657307944,462.8266662597656,395.6906646728517,411.44533081054703
2022-06-06 01:00:00-04:00,411.23199971516937,463.2826670328777,458.3359992980958,444.9493334452312,449.4720024108887,390.079986572266,453.5653325398764,652.3520024617515,390.079986572266,390.079986572266,450.30400110880544,456.54400126139336,457.597334543864,392.2533256530765,403.7013353983561
2022-06-06 02:00:00-04:00,423.4453328450522,482.3199986775716,468.9600016276042,451.48266703287766,459.9306671142579,390.079986572266,463.9573364257813,650.9333333333335,390.079986572266,390.079986572266,457.90933176676447,460.39466603597015,462.4266672770183,408.6666661580404,416.1599995930991
