Timestamp,Plug_Basement,Cooling,Exhaust fan,EHW,Sumppump,Emergency light load,EL,Fire alarm,Heat pump electric,Heating,IT,Lighting,Plug1,Plug2,Plug3,PV_meter1_load (kW),PV_meter2_load (kW),Battery cabinet,Solar_hot_water_load (kW),Solar rapid shutdown,Control,NET,IN,OUT
2023-08-12 22:00:00-04:00,0.058340645,0.185443266,0.003853133,0,0.00109725,0.047662783,0,0.065736367,0,0,0.638867431,0.01768535,0.006558833,0.011025582,0.063972831,0,0,0.003096133,0,0.0039975,0.202129265,1.362417503,1.362417503,0
2023-08-12 23:00:00-04:00,0.098844574,0.185296949,0.003866867,0,0.001102433,0.047558383,0,0.066460583,0,0,0.636415836,0.031176966,0.0064996,0.011018449,0.061139415,0,0,0.003104167,0,0.004083,0.202302165,1.409450247,1.409450247,0
2023-08-13 00:00:00-04:00,0.078940777,0.18552997,0.00389175,0,0.001128583,0.047521999,0,0.067259267,0,0,0.639051375,0.028611416,0.006546916,0.010971632,0.064623314,0,0,0.00309635,0,0.003973233,0.207388508,1.399331335,1.399331335,0
2023-08-13 01:00:00-04:00,0.075662743,0.185749016,0.003893317,0,0.001117333,0.0474169,0,0.066390634,0,0,0.65034775,0.028630499,0.0065458,0.010916382,0.065371813,0,0,0.003096917,0,0.00395355,0.205729576,1.397941236,1.397941236,0
2023-08-13 02:00:00-04:00,0.096666625,0.185588469,0.003885317,0.161838373,0.0011254,0.047488967,0,0.066876917,0,0,0.640805838,0.028639466,0.006641716,0.011011965,0.062745063,0,0,0.003102333,0,0.00416275,0.206692472,1.653956441,1.653956441,0
2023-08-13 03:00:00-04:00,0.062623896,0.185607417,0.0039065,0,0.001127233,0.047727184,0,0.067285867,0,0,0.638493616,0.028669766,0.006597033,0.010985332,0.063789163,0,0,0.003091683,0,0.00451655,0.206573598,1.37066895,1.37066895,0
2023-08-13 04:00:00-04:00,0.105331741,0.185832085,0.003898433,0,0.0011285,0.047674134,0,0.06659995,0,0,0.639023842,0.028662583,0.00649975,0.010911965,0.064748948,0,0,0.003087217,0,0.004310067,0.204294645,1.418656397,1.418656397,0
2023-08-13 05:00:00-04:00,0.057389996,0.185988649,0.0039224,0,0.001140583,0.047831933,0,0.066810167,0,0,0.636899169,0.028716749,0.006688433,0.010984549,0.064286363,0,0,0.003097233,0,0.003967583,0.204570365,1.37180202,1.37180202,0
2023-08-13 06:00:00-04:00,0.101499591,0.185980199,0.003930667,0.334034499,0.001131967,0.047901116,0,0.067164567,0,0,0.638042483,0.028723749,0.0065565,0.010950049,0.06330548,0.004424991,0.007429161,0.0030934,0,0.00408435,0.205070148,1.627602184,1.627602184,0
2023-08-13 07:00:00-04:00,0.071958743,0.185938866,0.003934,0,0.00113565,0.0479747,0,0.067472183,0,0,0.637988394,0.028814333,0.006742216,0.010968166,0.047166814,0.601452709,0.393603974,0.003103383,0,0.004058783,0.20548566,0.303986942,0.754364959,-0.450378016
2023-08-13 08:00:00-04:00,0.088023058,0.185737419,0.003990233,0,0.001165517,0.048296616,0,0.067659883,0,0,0.637939838,0.028958966,0.0066947,0.010926582,0.040284098,2.950834421,2.177819488,0.0030987,0,0.004193,0.2051104,-3.792277662,0,-3.792277662
2023-08-13 09:00:00-04:00,0.088758909,0.18585945,0.003958833,0,0.001149733,0.048040433,0,0.06722765,0,0,0.640218814,0.029387266,0.00652495,0.046971494,0.042154031,3.406010747,2.4305782,0.0031038,0,0.00399055,0.203181682,-4.462349856,0,-4.462349856
2023-08-13 10:00:00-04:00,0.066468009,0.185927384,0.003947183,0,0.001141467,0.047762984,0,0.067088717,0,0,0.639565652,0.028911483,0.00660315,0.078373306,0.052708065,3.881277849,2.93105827,0.0030898,0,0.004172217,0.20305198,-5.421862707,0,-5.421862707
2023-08-13 11:00:00-04:00,0.106756824,0.185745367,0.003928267,0.244645317,0.001132717,0.0476345,0,0.067344016,0,0,0.638357761,0.0296129,0.006373066,0.065376308,0.117403848,4.198503508,3.424811727,0.00309685,0,0.004170717,0.203654416,-5.913996328,0.00520371,-5.919200039
2023-08-13 12:00:00-04:00,0.059852745,0.185872634,0.003895433,0,0.0011213,0.047410533,0,0.067056584,0,0,0.638210468,0.029184316,0.00651875,0.075463007,0.104762363,3.943793937,3.714716802,0.003091167,0,0.00419885,0.20342225,-6.223905589,0,-6.223905589
2023-08-13 13:00:00-04:00,0.102852408,0.186133316,0.00387105,0,0.0011089,0.04693805,0,0.066368334,0,0,0.637951331,0.016325866,0.006336866,0.060501059,0.105693931,4.338027086,4.403337618,0.003083517,0,0.004106733,0.203467198,-7.351962039,0,-7.351962039
2023-08-13 14:00:00-04:00,0.161946474,0.185740582,0.003830767,0,0.001081,0.046439683,0,0.065710967,0,0,0.636441921,0.00199855,0.006521683,0.069467508,0.10813203,3.279521047,3.295637631,0.003097683,0,0.0039879,0.204164381,-5.08545225,0.004652915,-5.090105165
2023-08-13 15:00:00-04:00,0.067983893,0.186240717,0.003819767,0,0.0010819,0.045856734,0,0.065870534,0,0,0.64111186,0.004040267,0.006697916,0.075270924,0.113001079,2.777289834,2.822079762,0.003096917,0,0.0040537,0.205397899,-4.145374626,0,-4.145374626
2023-08-13 16:00:00-04:00,0.103007091,0.1868073,0.003799367,0.237138295,0.001072683,0.046021633,0,0.065444366,0,0,0.637928853,0.0051314,0.006739216,0.017475682,0.108111281,2.026818753,1.99595394,0.003093967,0,0.00416655,0.203462067,-2.38381357,0.048281206,-2.432094777
2023-08-13 17:00:00-04:00,0.07042361,0.187519248,0.003799183,0.236586992,0.0010827,0.04607285,0,0.065657,0,0,0.637839874,0.0019966,0.006430566,0.011409249,0.112480781,0.936084766,0.914646623,0.0031009,0,0.004177917,0.202607199,-0.253439607,0.411921965,-0.665361572
2023-08-13 18:00:00-04:00,0.088936308,0.187843921,0.003826933,0,0.0011045,0.047509133,0,0.06639375,0,0,0.637739269,0.010820433,0.0066703,0.011414182,0.091543012,1.153061351,1.399183122,0.003105733,0,0.003976483,0.20251073,-1.173720032,0.189279735,-1.362999768
2023-08-13 19:00:00-04:00,0.086090763,0.18819523,0.003812623,0,0.00107,0.046093049,0,0.065229738,0,0,0.637791503,0.001988787,0.006675868,0.011468409,0.063630735,0.071021256,0.070376638,0.003086738,0,0.004238393,0.202484586,1.194253756,1.194253756,0
2023-08-13 20:00:00-04:00,0.075035742,0.188767583,0.003862983,0,0.001071933,0.046429283,0,0.06567345,0,0,0.640147736,0.00200005,0.006692766,0.011410765,0.063334864,0,0,0.003096217,0,0.003889767,0.202036381,1.358525219,1.358525219,0
2023-08-13 21:00:00-04:00,0.102139541,0.188980217,0.003802517,0.240764689,0.001085267,0.046588733,0,0.065907833,0,0,0.643588566,0.00200975,0.0066382,0.011638999,0.064186181,0,0,0.00308595,0,0.00407585,0.202351948,1.634237963,1.634237963,0
2023-08-13 22:00:00-04:00,0.058587977,0.189149502,0.0038629,0,0.0011148,0.047114401,0,0.06622405,0,0,0.63834033,0.002041533,0.006479033,0.011545665,0.06296868,0,0,0.00309725,0,0.00388315,0.208418692,1.345715278,1.345715278,0
2023-08-13 23:00:00-04:00,0.100664841,0.189483118,0.003906417,0,0.001124967,0.0475388,0,0.066010033,0,0,0.63892349,0.002163217,0.006487033,0.011371332,0.064735414,0,0,0.003099867,0,0.003997233,0.202636631,1.390397946,1.390397946,0
2023-08-14 00:00:00-04:00,0.080078476,0.18940462,0.003912533,0,0.0011289,0.04761755,0,0.066763767,0,0,0.638384135,0.005652783,0.006654633,0.011376149,0.062509764,0,0,0.003093917,0,0.0039734,0.203096182,1.367369427,1.367369427,0
2023-08-14 01:00:00-04:00,0.07749091,0.189799533,0.003887883,0.161869033,0.001140717,0.04755625,0,0.066820433,0,0,0.64967702,0.002158583,0.006558283,0.011427365,0.064163429,0,0,0.003092667,0,0.003980717,0.205582714,1.618159966,1.618159966,0
2023-08-14 02:00:00-04:00,0.101630706,0.189625399,0.003927467,0,0.001129467,0.047801484,0,0.067187317,0,0,0.640306557,0.007316583,0.006608,0.011293499,0.053068732,0,0,0.003096783,0,0.0041042,0.205470947,1.390125169,1.390125169,0
2023-08-14 03:00:00-04:00,0.056160195,0.188974119,0.003965517,0,0.001147133,0.047983033,0,0.0672766,0,0,0.638227269,0.0020747,0.006585333,0.011389799,0.039000565,0,0,0.00309885,0,0.004248717,0.202828396,1.319413465,1.319413465,0
2023-08-14 04:00:00-04:00,0.102124641,0.188060434,0.003961083,0,0.0011533,0.048036433,0,0.066834283,0,0,0.636505904,0.002074417,0.0066604,0.011522299,0.037515331,0,0,0.003097133,0,0.004256833,0.202522948,1.371361397,1.371361397,0
2023-08-14 05:00:00-04:00,0.104928158,0.187573318,0.003950133,0.248450446,0.00115455,0.048147384,0,0.066765167,0,0,0.637960666,0.002075533,0.006614316,0.011467299,0.037605448,0,0,0.0031169,0,0.00399655,0.202608897,1.530043091,1.530043091,0
2023-08-14 06:00:00-04:00,0.168098064,0.187422833,0.003990117,0,0.001167867,0.049955717,0,0.06744365,0,0,0.637751533,0.006350333,0.006645533,0.011586832,0.037019781,0.199213712,0.196314399,0.00311545,0,0.004060217,0.203997373,0.999217386,0.999217386,0
2023-08-14 07:00:00-04:00,0.105585157,0.186661032,0.00396625,0,0.001155217,0.048063983,0,0.066956233,0,0,0.638421545,0.004807883,0.006552933,0.011442582,0.040159682,1.026985816,0.843422107,0.003105683,0,0.00426875,0.203094632,-0.539565001,0.199083901,-0.738648901
2023-08-14 08:00:00-04:00,0.095925824,0.185923149,0.003976567,0,0.001139933,0.04794145,0,0.06656155,0,0,0.637443424,0.00206765,0.0065441,0.011391815,0.040622948,2.892302905,2.316131383,0.00310455,0,0.004094233,0.205211548,-3.89691842,0,-3.89691842
2023-08-14 09:00:00-04:00,0.860691329,0.169778402,0.003937167,0.240142679,0.0011056,0.047173067,0,0.066776583,0,0,0.647674315,0.002018767,0.006546666,0.011463249,0.038774232,3.15444692,2.578506035,0.003091233,0,0.00409825,0.201970997,-3.523992779,0.086779217,-3.610771996
2023-08-14 10:00:00-04:00,0.108929774,0.185388899,0.003919567,0,0.001123167,0.047357832,0,0.066779384,0,0,0.639361927,0.002381283,0.006579016,0.034180681,0.036531448,3.532117762,2.705247422,0.003095733,0,0.0038774,0.203092131,-4.887039795,0,-4.887039795
2023-08-14 11:00:00-04:00,0.084147576,0.185340301,0.003901567,0.240273499,0.0011095,0.047123701,0,0.065984367,0,0,0.639459925,0.002035617,0.006634366,0.061479261,0.088170098,4.761557404,3.699643485,0.003101733,0,0.003955267,0.202153215,-6.81080761,0,-6.81080761
2023-08-14 12:00:00-04:00,0.103075907,0.185430219,0.003877183,0,0.00110615,0.046962167,0,0.0659591,0,0,0.641384504,0.002014817,0.006547333,0.092227524,0.089173997,4.773044513,4.427203216,0.003086,0,0.004065717,0.203929165,-7.721651125,0,-7.721651125
2023-08-14 13:00:00-04:00,0.130209137,0.185551618,0.003818333,0,0.001092117,0.046387833,3.67E-07,0.065824267,0,0,0.638006523,0.00234105,0.006474716,0.095492793,0.081842364,2.977536402,2.922187336,0.00309805,0,0.0040696,0.205304565,-4.432234425,0.008046868,-4.440281294
2023-08-14 14:00:00-04:00,0.107068006,0.008020267,0.003869583,0.161147706,0.0011,0.046877217,0,0.065937583,0,0,0.638847691,0.003704067,0.006542916,0.100346558,0.09974383,3.482604005,3.548381184,0.003085867,0,0.0038524,0.138193152,-5.551604021,0,-5.551604021
2023-08-14 15:00:00-04:00,0.066567811,0.001894717,0.003862717,0.160084279,0.00109275,0.046518217,0,0.06626895,0,0,0.638655575,0.004553017,0.00659235,0.102454007,0.103254247,3.139221559,3.203803367,0.003090967,0,0.00408125,0.131765602,-4.916085113,0.064327725,-4.980412838
2023-08-14 16:00:00-04:00,0.091702726,0.00188045,0.003857483,0.240385795,0.00108315,0.046246916,0,0.065903033,0,0,0.639402179,0.004337967,0.006617983,0.078137058,0.113201398,1.915737859,1.903044848,0.003095083,0,0.004025267,0.131836654,-2.370605008,0.126488984,-2.497093991
2023-08-14 17:00:00-04:00,0.080844609,0.00190215,0.003853833,0,0.0010943,0.046633451,0,0.0655046,0,0,0.639561337,0.001989267,0.0064462,0.011514382,0.119005297,2.301577101,2.329888686,0.00309965,0,0.0042779,0.13215792,-3.494512126,0,-3.494512126
2023-08-14 18:00:00-04:00,0.083629473,0.001895933,0.00385835,0,0.0011077,0.046844916,0,0.065891733,0,0,0.638606667,0.0026825,0.006649516,0.011474532,0.070216946,0.551765936,0.573864673,0.0030894,0,0.004280667,0.132216303,-0.056312332,0.248094257,-0.304406589
2023-08-14 19:00:00-04:00,0.093228124,0.001898483,0.0038061,0,0.001079067,0.046370234,0,0.065537367,0,0,0.636941872,0.001990083,0.006624133,0.011364832,0.065286131,0.029879258,0.028229041,0.00309035,0,0.004014683,0.132889003,1.031276827,1.031276827,0
2023-08-14 20:00:00-04:00,0.06348581,0.001930767,0.00381825,0.198522886,0.001084583,0.046248783,0,0.065326467,0,0,0.637924235,0.00199055,0.00652615,0.011499565,0.064406429,0,0,0.003098567,0,0.003926433,0.131533338,1.328341617,1.328341617,0
2023-08-14 21:00:00-04:00,0.10464984,0.00193065,0.00382765,0,0.001085633,0.046628367,0,0.066118667,0,0,0.644146593,0.002006433,0.006694683,0.011536132,0.061965682,0,0,0.00311355,0,0.003999283,0.134709203,1.141427664,1.141427664,0
2023-08-14 22:00:00-04:00,0.066564345,0.001921333,0.003836467,0,0.00109845,0.046912667,0,0.066119366,0,0,0.639043699,0.0020119,0.006330616,0.011575199,0.062286398,0,0,0.003102217,0,0.00395175,0.13366602,1.089930856,1.089930856,0
2023-08-14 23:00:00-04:00,0.094882924,0.001927233,0.00385455,0,0.001110583,0.04720965,0,0.06620705,0,0,0.63936395,0.0020341,0.006683416,0.011265649,0.061354814,0,0,0.003091083,0,0.003866017,0.13736557,1.128344935,1.128344935,0
2023-08-15 00:00:00-04:00,0.077158293,0.001937,0.003926733,0.249392557,0.001140083,0.047728434,0,0.0669267,0,0,0.638849614,0.002049633,0.006520733,0.011390615,0.060892532,0,0,0.003107317,0,0.003788917,0.13959882,1.351202252,1.351202252,0
2023-08-15 01:00:00-04:00,0.088313142,0.00193005,0.00389135,0,0.001119883,0.04738465,0,0.066438216,0,0,0.645239926,0.0020354,0.00653335,0.011383082,0.063868231,0,0,0.003095333,0,0.003959517,0.133730652,1.135111876,1.135111876,0
2023-08-15 02:00:00-04:00,0.088261942,0.001930417,0.0038687,0,0.00110395,0.047269767,0,0.06599515,0,0,0.638312339,0.002030783,0.006443283,0.011468782,0.065033714,0,0,0.003098417,0,0.004139367,0.134734186,1.124620517,1.124620517,0
2023-08-15 03:00:00-04:00,0.069251361,0.001926167,0.003874717,0,0.001113083,0.0479899,0,0.066565566,0,0,0.638440643,0.00896925,0.006585133,0.011436282,0.063360847,0,0,0.0030905,0,0.00447105,0.14130758,1.109387072,1.109387072,0
2023-08-15 04:00:00-04:00,0.102729823,0.001912917,0.003860183,0.241822879,0.001101883,0.047066317,0,0.066800067,0,0,0.641508841,0.002024983,0.00647505,0.011287465,0.062543782,0,0,0.003104283,0,0.0045109,0.138718596,1.37954463,1.37954463,0
2023-08-15 05:00:00-04:00,0.061242927,0.001917533,0.003852417,0,0.001099517,0.046945451,0,0.065798267,0,0,0.642921267,0.002014867,0.006648666,0.011320982,0.061974464,0,0,0.003096933,0,0.004014633,0.134064021,1.092322888,1.092322888,0
2023-08-15 06:00:00-04:00,0.101679007,0.001934683,0.003891917,0,0.001118333,0.047463384,0,0.066659067,0,0,0.638621427,0.0036728,0.006773433,0.011457982,0.064421298,0,0,0.003078933,0,0.0039703,0.132598386,1.134450909,1.134450909,0
2023-08-15 07:00:00-04:00,0.080360792,0.00191595,0.003874217,0,0.001101983,0.04706885,0,0.066434233,0,0,0.639187144,0.005821083,0.006540666,0.011356832,0.063076681,0.014029947,0.017055089,0.003090233,0,0.004031417,0.137053136,1.059642333,1.059642333,0
2023-08-15 08:00:00-04:00,0.081136243,0.001903017,0.003875133,0.24084239,0.00108585,0.0467748,0,0.066622217,0,0,0.641144399,0.002007917,0.006432216,0.011328265,0.062944063,0.124109456,0.120607211,0.003099333,0,0.004058383,0.133191019,1.06911602,1.06911602,0
2023-08-15 09:00:00-04:00,0.093598292,0.001883533,0.00388675,0,0.001088633,0.046805716,0,0.066727567,0,0,0.640473586,0.001975017,0.006542016,0.011445532,0.063690347,0.231798207,0.209620829,0.003088517,0,0.00407755,0.137128886,0.65395747,0.65395747,0
2023-08-15 10:00:00-04:00,0.064387161,0.001873583,0.00390105,0,0.001099317,0.046617817,0,0.066917367,0,0,0.637895064,0.001982033,0.006658333,0.011343265,0.061813364,0.510195137,0.472656115,0.0030949,0,0.004181,0.137448837,0.071891997,0.308178234,-0.236286237
2023-08-15 11:00:00-04:00,0.108277675,0.00189485,0.003898117,0,0.001098667,0.046694883,0,0.066575616,0,0,0.639181549,0.004963217,0.0065288,0.011292399,0.093870614,1.158618802,1.089727355,0.003101333,0,0.0040851,0.137502141,-1.105814764,0,-1.105814764
2023-08-15 12:00:00-04:00,0.070860094,0.001901367,0.003902483,0.160582765,0.001101433,0.046755567,0,0.066178017,0,0,0.640575488,0.001986683,0.0065495,0.011512249,0.112607049,1.376408044,1.292359426,0.003091767,0,0.004168733,0.13028857,-1.379271862,0.128262031,-1.507533893
2023-08-15 13:00:00-04:00,0.100664674,0.0018999,0.003910433,0,0.001108033,0.046814233,0,0.066478034,0,0,0.641039721,0.005715316,0.00646265,0.054056243,0.10667808,1.505367167,1.409679347,0.003091533,0,0.00411215,0.131981371,-1.734341201,0,-1.734341201
2023-08-15 14:00:00-04:00,0.194456869,0.001897217,0.003924667,0,0.001093333,0.046830367,0,0.065876017,0,0,0.639574402,0.003590267,0.006700233,0.078902223,0.110138215,1.087588268,1.026676482,0.0030936,0,0.004223583,0.12933837,-0.810551389,0.033372992,-0.84392438
2023-08-15 15:00:00-04:00,0.143877968,0.00192525,0.003897033,0.244345927,0.001097233,0.048611667,0,0.0666795,0,0,0.642587714,0.041557898,0.006465233,0.074660991,0.114843046,0.608645937,0.582557364,0.0030996,0,0.004116083,0.129026003,0.345899884,0.46939884,-0.123498956
2023-08-15 16:00:00-04:00,0.115178488,0.00191555,0.003897017,0.201197708,0.0010972,0.051482284,0,0.06682475,0,0,0.642025011,0.085743961,0.0064971,0.072759706,0.086003096,0.23471325,0.216520458,0.003106467,0,0.003905367,0.129171653,0.973607987,0.973607987,0
2023-08-15 17:00:00-04:00,0.094972856,0.001903317,0.003895733,0,0.0011061,0.050882117,0,0.066833151,0,0,0.642975157,0.064535563,0.006571433,0.04820926,0.082777414,0.200959591,0.202002924,0.003095967,0,0.0040453,0.134476386,0.80312351,0.803417267,-0.000293758
2023-08-15 18:00:00-04:00,0.06601616,0.001903133,0.003892,0,0.00110605,0.04800955,0,0.0668444,0,0,0.640843195,0.014305399,0.006396783,0.011272065,0.067838063,0.06040322,0.068587357,0.003089833,0,0.003969533,0.133052104,0.944305639,0.944305639,0
2023-08-15 19:00:00-04:00,0.106897458,0.001889217,0.00386145,0.193805917,0.001096517,0.046793566,0,0.066512367,0,0,0.642577324,0.001976583,0.0064725,0.011281332,0.063589931,-0.015145907,-0.010489198,0.003100847,0,0.003957934,0.133396364,1.307421662,1.307421662,0
2023-08-15 20:00:00-04:00,0.061131628,0.0019103,0.003853733,0,0.0011007,0.046821,0,0.066484649,0,0,0.640261603,0.001988267,0.006435133,0.011380682,0.062456481,0,0,0.003103367,0,0.003964133,0.132264403,1.09483032,1.09483032,0
2023-08-15 21:00:00-04:00,0.101259392,0.0018938,0.0038759,0,0.001106617,0.047067433,0,0.066595484,0,0,0.645896294,0.010650716,0.0065607,0.011242615,0.052654464,0,0,0.0030918,0,0.004072933,0.13175482,1.136244939,1.136244939,0
2023-08-15 22:00:00-04:00,0.076188226,0.00188485,0.003900033,0,0.0011166,0.047335251,0,0.066681767,0,0,0.641880247,0.002591317,0.006466016,0.011275815,0.038938632,0,0,0.003105467,0,0.004178983,0.129996002,1.09088557,1.09088557,0
2023-08-15 23:00:00-04:00,0.088843825,0.00190765,0.003925317,0.245268178,0.001126667,0.047553468,0,0.0669891,0,0,0.641280757,0.0020273,0.006511733,0.011440599,0.038685148,0,0,0.003108117,0,0.004131133,0.129108603,1.349103985,1.349103985,0
2023-08-16 00:00:00-04:00,0.085084192,0.001923467,0.00398185,0,0.001153733,0.048050784,0,0.066961367,0,0,0.642006237,0.002045967,0.006530166,0.011352815,0.038453181,0,0,0.0030948,0,0.003970067,0.129694153,1.08971054,1.08971054,0
2023-08-16 01:00:00-04:00,0.075459509,0.0019299,0.0039826,0,0.001156967,0.048265266,0,0.067759217,0,0,0.653977463,0.002052583,0.006702266,0.011255549,0.040271614,0,0,0.003095483,0,0.003807083,0.129385053,1.099352094,1.099352094,0
2023-08-16 02:00:00-04:00,0.099976691,0.001899117,0.003979717,0,0.001156367,0.04832895,0,0.067558617,0,0,0.641767692,0.002048583,0.0065595,0.011256299,0.046532731,0,0,0.003098767,0,0.003880683,0.128820854,1.10885726,1.10885726,0
2023-08-16 03:00:00-04:00,0.061659394,0.001916933,0.00400435,0.20598435,0.00115275,0.048342883,0,0.06719855,0,0,0.639890374,0.002050367,0.006589783,0.011323432,0.058688048,0,0,0.003104333,0,0.004177783,0.131925087,1.231989014,1.231989014,0
2023-08-16 04:00:00-04:00,0.106395856,0.001904917,0.003977267,0,0.001148867,0.048147834,0,0.0679421,0,0,0.640507654,0.002039217,0.006513116,0.011299532,0.061127947,0,0,0.003111533,0,0.004271933,0.132228386,1.118178823,1.118178823,0
2023-08-16 05:00:00-04:00,0.065917811,0.001917317,0.003959183,0,0.001151067,0.047850367,0,0.067372116,0,0,0.6405175,0.003668467,0.006467016,0.011375399,0.049609731,0,0,0.003090433,0,0.0040827,0.134131834,1.070590047,1.070590047,0
2023-08-16 06:00:00-04:00,0.094363908,0.001918867,0.003958683,0,0.001155183,0.047894984,0,0.067211166,0,0,0.64026327,0.002035017,0.006567283,0.011188432,0.041567832,0.026764902,0.033108787,0.003104317,0,0.004020633,0.140113335,1.025272662,1.025272662,0
2023-08-16 07:00:00-04:00,0.208259894,0.001908883,0.00393915,0.204176994,0.001128233,0.0536556,0,0.0672854,0,0,0.639560344,0.078554296,0.006978166,0.019801365,0.038770398,0.126489721,0.120255939,0.003088883,0,0.0040305,0.129572536,1.254550658,1.254550658,0
2023-08-16 08:00:00-04:00,0.085724442,0.001928167,0.003945617,0,0.00112915,0.051910967,0,0.066950533,0,0,0.641397228,0.043060665,0.010910966,0.034539015,0.038663148,1.062841863,0.971306428,0.003095383,0,0.00420095,0.132700503,-0.902518587,0.15681949,-1.059338077
2023-08-16 09:00:00-04:00,0.099324358,0.0019042,0.003946117,0,0.00112255,0.047478001,0,0.0668702,0,0,0.642969812,0.00202315,0.010630566,0.095736059,0.039290031,1.914170251,1.682749526,0.003100217,0,0.004184567,0.133012487,-2.438594192,0,-2.438594192
2023-08-16 10:00:00-04:00,0.066145227,0.001911483,0.003961017,0,0.001116467,0.050774433,0,0.06752925,0,0,0.642271499,0.044046399,0.010550149,0.086981542,0.095288681,0.704354707,0.66052948,0.003093583,0,0.0042579,0.13022762,-0.141722433,0.094212344,-0.235934777
2023-08-16 11:00:00-04:00,0.109966991,0.001923317,0.0039264,0.246307755,0.001117783,0.052277083,0,0.0666445,0,0,0.641746197,0.099080313,0.010515466,0.215365251,0.102968948,0.586484286,0.557255222,0.003095633,0,0.004087517,0.129387138,0.550890422,0.561261124,-0.010370702
2023-08-16 12:00:00-04:00,0.061811478,0.0018968,0.003934933,0,0.00110825,0.0579312,0,0.06672585,0,0,0.64227202,0.193483818,0.010591449,0.206630888,0.107614282,0.445241097,0.426445376,0.003088517,0,0.004123833,0.130930739,0.678229208,0.678229208,0
2023-08-16 13:00:00-04:00,0.166324649,0.00202925,0.003914067,0.202396929,0.001101917,0.052555733,0,0.066793931,0,0,0.643596323,0.125310393,0.010590582,0.132882439,0.088869065,0.648271622,0.626094236,0.003094767,0,0.004129683,0.132198387,0.429122552,0.540556451,-0.111433899
2023-08-16 14:00:00-04:00,0.174322262,0.001904517,0.003940233,0,0.001132783,0.047197067,0,0.06653085,0,0,0.642579472,0.0110798,0.010574716,0.083772026,0.08980403,0.894346196,0.861903258,0.0030987,0,0.0040662,0.133273135,-0.476108061,0.054460609,-0.530568669
2023-08-16 15:00:00-04:00,0.072942906,0.001918433,0.00397035,0.244399881,0.001120833,0.05219165,0,0.066856983,0,0,0.642516739,0.065550129,0.010662866,0.154378837,0.090892813,0.789609179,0.748573163,0.00308775,0,0.003879,0.138042751,0.023689472,0.423294595,-0.399605123
2023-08-16 16:00:00-04:00,0.111925587,0.001918283,0.00396465,0.246109533,0.001143,0.0521178,0,0.067112766,0,0,0.641966574,0.076818214,0.010640232,0.131529889,0.102027931,0.595785148,0.569140838,0.0030933,0,0.004196217,0.141987436,0.424076204,0.461268049,-0.037191844
2023-08-16 17:00:00-04:00,0.066244925,0.001904383,0.003974083,0,0.001134917,0.050833583,0,0.066888967,0,0,0.642215312,0.048755732,0.010625316,0.032384962,0.109406664,0.457740121,0.441943324,0.003094167,0,0.0040601,0.139162619,0.271505706,0.30128541,-0.029779704
2023-08-16 18:00:00-04:00,0.103895404,0.001891317,0.003958067,0.167205731,0.001149133,0.050639682,0,0.066591934,0,0,0.64089707,0.027293915,0.010443666,0.013781965,0.045101782,0.082297487,0.08408531,0.003101617,0,0.00409295,0.12938307,1.110378497,1.110378497,0
2023-08-16 19:00:00-04:00,0.087716187,0.001913443,0.003957934,0,0.001128689,0.047822229,0,0.066896623,0,0,0.640603011,0.002017508,0.010350163,0.013546179,0.039624195,-0.008751312,-0.019792302,0.003088246,0,0.003987426,0.129653149,1.10780146,1.10780146,0
2023-08-16 20:00:00-04:00,0.081651023,0.00190335,0.003948267,0,0.001122867,0.047724433,0,0.066786484,0,0,0.6412494,0.004875017,0.010582116,0.013578782,0.039266598,0,0,0.003102167,0,0.004030933,0.129411037,1.101529052,1.101529052,0
2023-08-16 21:00:00-04:00,0.106699487,0.072724033,0.003903367,0.243319257,0.001116967,0.047387966,0,0.06652575,0,0,0.642128151,0.002018583,0.010596966,0.013911999,0.038073281,0,0,0.003106333,0,0.003967783,0.167195184,1.478116153,1.478116153,0
2023-08-16 22:00:00-04:00,0.064834592,0.185516085,0.0039522,0,0.001126383,0.047633317,0,0.066596441,0,0,0.641090543,0.0023855,0.010587132,0.013591899,0.038951565,0,0,0.00307935,0,0.0040029,0.198778481,1.328194714,1.328194714,0
2023-08-16 23:00:00-04:00,0.108842218,0.186940617,0.003961733,0,0.0011344,0.047909433,0,0.067067616,0,0,0.646496346,0.002046233,0.010605666,0.013653065,0.037528748,0,0,0.003111817,0,0.003971833,0.200173497,1.379717743,1.379717743,0
2023-08-17 00:00:00-04:00,0.072883976,0.188763,0.003982917,0,0.001159567,0.048187766,0,0.067363433,0,0,0.640812225,0.0020514,0.010590349,0.013530515,0.039009716,0,0,0.003120683,0,0.004161,0.202025781,1.34048534,1.34048534,0
2023-08-17 01:00:00-04:00,0.096323555,0.189953918,0.003987016,0.243148991,0.00115518,0.048201344,0,0.067268869,0,0,0.652433089,0.00205925,0.010508449,0.013668665,0.038432297,0,0,0.003101033,0,0.0039668,0.202482065,1.628362803,1.628362803,0
2023-08-17 02:00:00-04:00,0.093638272,0.189996681,0.004014283,0,0.0011555,0.048552899,0,0.0675894,0,0,0.641475427,0.002071017,0.010561383,0.013360582,0.039358765,0,0,0.003117017,0,0.004098333,0.200072964,1.367678918,1.367678918,0
