Timestamp,Plug_Basement,Cooling,Exhaust fan,EHW,Sumppump,Emergency light load,EL,Fire alarm,Heat pump electric,Heating,IT,Lighting,Plug1,Plug2,Plug3,PV_meter1_load (kW),PV_meter2_load (kW),Battery cabinet,SHW,Solar rapid shutdown,Control,NET,IN,OUT
2022-06-03 19:00:00-04:00,0.07807279,0.002004833,0.003945667,0,0.001129533,0.030730183,0.106552013,0.064441834,0,0.032016066,0.656829495,0.015341432,0.014544949,0.015338032,0.002575817,0.004063232,0.0067371,0.003104083,0.0003455,0.004182383,0.198761578,1.229308482,1.229308482,0
2022-06-03 20:00:00-04:00,0.051656127,0.001997917,0.003893467,0,0.001097317,0.0296563,0.105486295,0.06418595,0,0.031860999,0.642530357,0.00538925,0.014252966,0.015352849,0.002545517,-0.04667736,-0.049298801,0.003104717,0.000114167,0.0039208,0.19845083,1.282132439,1.282132439,0
2022-06-03 21:00:00-04:00,0.047116362,0.002001717,0.0038792,0,0.001094867,0.0296268,0.105355496,0.063941234,0,0.031915299,0.643474391,0.002084783,0.014579149,0.015303716,0.002534167,-0.047212134,-0.046929019,0.003105417,0,0.003929767,0.19859243,1.277820496,1.277820496,0
2022-06-03 22:00:00-04:00,0.084613774,0.002003417,0.003897917,0,0.001099867,0.029760983,0.105664761,0.063947217,0,0.031951149,0.644479263,0.00209145,0.014908382,0.015386599,0.0025487,-0.04860674,-0.049529488,0.00311455,0,0.0040366,0.203193419,1.312992748,1.312992748,0
2022-06-03 23:00:00-04:00,0.076334307,0.002005333,0.003915683,0,0.0011305,0.0299498,0.106097296,0.064448516,0,0.032049416,0.641711103,0.0020996,0.014733315,0.015376016,0.002563183,-0.048334111,-0.049440359,0.003111083,0.000206833,0.0039956,0.20584549,1.310406627,1.310406627,0
2022-06-04 00:00:00-04:00,0.079901991,0.001988433,0.003936633,0.328769048,0.001136517,0.030186333,0.106612546,0.0647065,0,0.032033733,0.642647177,0.002105017,0.014386399,0.014937115,0.002571817,-0.049141514,-0.048385562,0.003126517,0.000253333,0.004146517,0.201294331,1.643816559,1.643816559,0
2022-06-04 01:00:00-04:00,0.075193893,0.002004426,0.003944557,0,0.001138246,0.030329312,0.106923454,0.064847311,0,0.032115802,0.640722154,0.002116689,0.014256818,0.015145441,0.002583393,-0.049238378,-0.050501827,0.003108574,0.000540885,0.003919869,0.19914416,1.312990141,1.312990141,0
2022-06-04 02:00:00-04:00,0.075744291,0.002000633,0.003981033,0,0.001143933,0.030517017,0.107510878,0.065080067,0,0.032158198,0.639229218,0.002124933,0.014540515,0.015163432,0.002588567,-0.049802117,-0.050017075,0.003124067,0.0011561,0.004092483,0.198854112,1.310086652,1.310086652,0
2022-06-04 03:00:00-04:00,0.080035607,0.0020088,0.00400185,0,0.001149083,0.030605967,0.107652995,0.065176167,0,0.032180032,0.640924063,0.00212905,0.014299082,0.015598982,0.002593267,-0.050766807,-0.05066195,0.003118383,0.001146033,0.004064467,0.198895681,1.314141558,1.314141558,0
2022-06-04 04:00:00-04:00,0.03235738,0.001997683,0.003979633,0,0.00116,0.030573217,0.107448129,0.065109167,0,0.032203515,0.638457495,0.003783883,0.014373365,0.015414999,0.0025913,-0.050347376,-0.050866422,0.003117417,0.000910617,0.004057033,0.198802664,1.267245205,1.267245205,0
2022-06-04 05:00:00-04:00,0.065649243,0.0019876,0.0039678,0,0.001150433,0.03041695,0.107156313,0.0650299,0,0.032115599,0.637868332,0.003777933,0.014355082,0.015811665,0.002587783,-0.052161413,-0.052858716,0.0031036,0.00091055,0.00392555,0.198815147,1.300932952,1.300932952,0
2022-06-04 06:00:00-04:00,0.075278074,0.002019483,0.003938983,0.332078258,0.00113195,0.030167217,0.106437179,0.06451545,0,0.032008616,0.638825646,0.003763967,0.014409899,0.015221165,0.002583217,-0.04880597,-0.048701113,0.00311205,0.0002265,0.004049183,0.198828864,1.633713392,1.633713392,0
2022-06-04 07:00:00-04:00,0.078640507,0.001998467,0.003904067,0,0.001113783,0.0299918,0.105964046,0.064283083,0,0.032004132,0.637514368,0.00210335,0.014476366,0.015777898,0.002566867,0.561543899,0.55536779,0.003113067,9.42E-05,0.004158117,0.198790997,0.084355718,0.467027798,-0.382672079
2022-06-04 08:00:00-04:00,0.079362491,0.002005,0.00389365,0,0.001110233,0.029936433,0.105674196,0.064043333,0,0.031953682,0.636845811,0.002106933,0.014283532,0.015314849,0.00256435,1.400472857,1.399230297,0.00311915,2.35E-05,0.004237383,0.198752015,-1.596804812,0,-1.596804812
2022-06-04 09:00:00-04:00,0.132364652,0.002019,0.003874233,0,0.0010981,0.0297565,0.105289595,0.063837667,0,0.031977365,0.640722417,0.002097317,0.014200299,0.016348432,0.002557733,1.76366814,1.759164496,0.003119617,0.000228083,0.00429555,0.198855081,-2.25671611,0,-2.25671611
2022-06-04 10:00:00-04:00,0.08214409,0.002022783,0.003855867,0.080940247,0.001107183,0.029720533,0.105066829,0.063451433,0,0.031807899,0.640318797,0.00209545,0.014303966,0.014954632,0.00254725,3.103155808,3.085681272,0.003130283,0,0.004214283,0.19883373,-4.899723832,0,-4.899723832
2022-06-04 11:00:00-04:00,0.079902257,0.001990933,0.003870083,0.485899409,0.0011036,0.0297956,0.104917995,0.0635424,0,0.031931749,0.642311618,0.002097417,0.014319216,0.016059615,0.002558717,4.732925995,4.716285149,0.00311875,0.046153099,0.004213533,0.198800031,-7.645573095,0,-7.645573095
2022-06-04 12:00:00-04:00,0.07908929,0.001987867,0.0038842,0,0.0011154,0.029863767,0.105185811,0.063688033,0,0.031894732,0.640036856,0.00209505,0.014002166,0.015098332,0.00256005,5.450980381,5.42712003,0.0031136,0.051076767,0.004132867,0.198974081,-9.535280689,0,-9.535280689
2022-06-04 13:00:00-04:00,0.079610607,0.00200735,0.0038768,0,0.001102567,0.029687117,0.104869295,0.063530767,0,0.031917433,0.637545383,0.0020894,0.014213415,0.015349682,0.0025498,5.320810179,5.295329706,0.003110833,0.050762451,0.004146983,0.198735065,-9.28499893,0,-9.28499893
