Timestamp,BTU2(Gwell_L)_ReturnT (F),BTU2(Gwell_L)_SupplyT (F),BTU3(Gwell_R)_ReturnT (F),BTU3(Gwell_R)_SupplyT (F),BTU4(Gwell_Com)_ReturnT (F),BTU4(Gwell_Com)_SupplyT (F),BTU2(Gwell_L)_energy (BTUs),BTU2(Gwell_L)_flow (GPM),BTU3(Gwell_R)_energy (BTUs),BTU3(Gwell_R)_flow (GPM),BTU4(Gwell_Com)_energy (BTUs),BTU4(Gwell_Com)_flow (GPM)
2022-06-03 15:00:00-04:00,72.97063649495443,70.18130226135254,72.65304807027181,70.22192955017091,75.53544858296713,76.57795448303223,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 16:00:00-04:00,73.11258239746095,70.2980478922526,72.77264734903973,70.33573608398437,75.81306190490723,76.94722646077474,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 17:00:00-04:00,73.2777921040853,70.42038739522299,72.90857276916503,70.45380223592123,76.08810691833496,77.31589953104655,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 18:00:00-04:00,73.41619707743327,70.51245040893555,73.03633740743003,70.55783309936524,76.28935852050782,77.56034545898437,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 19:00:00-04:00,73.47072919209798,70.54758936564127,73.09538434346517,70.57789522806803,76.36945559183758,77.62402483622235,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 20:00:00-04:00,73.48973274230957,70.54871164957682,73.11460838317872,70.57059008280436,76.3852409362793,77.60806414286296,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 21:00:00-04:00,73.50364456176757,70.5300131479899,73.12588005065918,70.57225138346354,76.36581001281738,77.5489449818929,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 22:00:00-04:00,73.40988489786784,70.3832457224528,73.0438710530599,70.3992421468099,76.20996983846028,77.32653732299805,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03 23:00:00-04:00,73.07966066996256,69.83071543375651,72.7502389272054,69.84014587402343,75.80062001546224,76.8514835357666,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 00:00:00-04:00,72.70614013671876,69.28836657206217,72.41483052571614,69.31202723185221,75.39353421529134,76.39616012573244,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 01:00:00-04:00,72.41717694600423,68.9495423634847,72.14662545522054,68.97554257710776,75.05863056182862,76.03856143951415,0.0,0.0,0.0,0.0,0.00012903830890233,0.0
2022-06-04 02:00:00-04:00,72.17027244567872,68.71922810872395,71.90984191894532,68.73056869506836,74.74218165079752,75.70687052408856,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 03:00:00-04:00,71.9487232208252,68.53540751139323,71.70700925191244,68.53986562093101,74.47851193745933,75.42137311299642,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 04:00:00-04:00,71.74752324422201,68.35187797546386,71.51301244099935,68.34782689412435,74.22687797546386,75.15083096822103,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 05:00:00-04:00,71.56237449645997,68.18852958679199,71.34379475911459,68.18767433166505,74.01035792032877,74.92045249938967,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 06:00:00-04:00,71.40833307902018,68.07110493977865,71.20361557006837,68.06464207967123,73.81302731831869,74.70941619873047,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 07:00:00-04:00,71.27887369791667,67.97396189371746,71.07535044352214,67.96594327290853,73.65164388020834,74.53363622029623,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 08:00:00-04:00,71.21363220214843,67.97496490478517,71.00077044169107,67.95373471577962,73.55171610514323,74.42782567342122,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 09:00:00-04:00,71.21388295491536,68.07753893534343,70.99738184611004,68.05153249104818,73.53657989501953,74.41176249186198,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 10:00:00-04:00,71.28908602396648,68.25377260843912,71.05652999877931,68.23450406392415,73.60643424987794,74.50422337849935,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 11:00:00-04:00,71.43085060119628,68.47835222880046,71.17069816589357,68.47119954427085,73.79002927144369,74.79797795613607,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 12:00:00-04:00,71.6334617614746,68.7464096069336,71.34897333780924,68.7672805786133,74.11770769755046,75.28492469787598,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 13:00:00-04:00,71.90276196797689,69.01985219319661,71.57157147725424,69.07073822021486,74.54062487284342,75.87276852925619,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 14:00:00-04:00,72.21681734720867,69.29240798950195,71.83932177225749,69.34884796142578,75.0981231689453,76.5682367960612,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 15:00:00-04:00,72.54758860270184,69.5544792175293,72.13009134928386,69.60991477966309,75.62769292195638,77.22523701985678,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 16:00:00-04:00,72.84907417297363,69.78623530069987,72.39986381530761,69.84323641459147,76.07341334025065,77.76629880269368,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 17:00:00-04:00,73.08243611653646,69.95931345621744,72.60914942423503,70.02657089233398,76.37836672465006,78.10512377421061,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 18:00:00-04:00,73.24972127278646,70.08403027852377,72.77144966125489,70.16608746846516,76.55587399800619,78.25773226420084,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 19:00:00-04:00,73.3972573598226,70.20275967915853,72.91012789408367,70.28500022888186,76.68445014953613,78.33371111551922,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 20:00:00-04:00,73.49460690816244,70.27529157002768,73.00305404663087,70.36348139444986,76.72807896931967,78.30871798197428,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 21:00:00-04:00,73.52163225809733,70.29737586975098,73.03881009419759,70.39387410481771,76.69855219523112,78.20078748067222,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 22:00:00-04:00,73.4719467163086,70.25703010559083,73.00942713419596,70.34232571919759,76.59908930460612,78.02728373209635,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04 23:00:00-04:00,73.36469217936198,70.1335449854533,72.91399192810059,70.19609082539877,76.43641351064048,77.79681256612142,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 00:00:00-04:00,73.11883303324382,69.88300031026206,72.67537422180176,69.92670300801596,76.17092730204264,77.46453056335449,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 01:00:00-04:00,72.79532623291016,69.52748521707828,72.36871764619471,69.55775251226912,75.82539154311358,77.04946272251969,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 02:00:00-04:00,72.47440961201985,69.1805581410726,72.06484502156576,69.18362070719401,75.45962384541829,76.63518549601237,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 03:00:00-04:00,72.16021741231283,68.80820528666179,71.77146708170572,68.7958429972331,75.07747853597006,76.21268895467122,0.0,0.0,0.0,0.0,0.000111644881932685,0.0
2022-06-05 04:00:00-04:00,71.84037361145019,68.4216869354248,71.48348566691081,68.42150942484538,74.70551325480143,75.80635871887208,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 05:00:00-04:00,71.52994041442871,68.05511411031088,71.19941240946453,68.07123807271323,74.34627342224121,75.42740414937337,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 06:00:00-04:00,71.25961926778157,67.7822141011556,70.96521110534668,67.80888748168947,74.0188752492269,75.08718516031901,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 07:00:00-04:00,71.09284324645996,67.69985987345378,70.80913594563802,67.70632057189943,73.78402709960938,74.83733940124512,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 08:00:00-04:00,71.03411509195965,67.75345369974772,70.74695688883463,67.74469515482585,73.68164800008138,74.72657470703125,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 09:00:00-04:00,71.06094551086426,67.91781489054362,70.76782010396322,67.9148073832194,73.66959889729817,74.71728083292643,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 10:00:00-04:00,71.1629027048747,68.1527734120687,70.86538505554199,68.15522181193033,73.77110163370769,74.86780993143718,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 11:00:00-04:00,71.31658922831217,68.39339688618978,71.00139363606772,68.4086415608724,73.95682118733725,75.14859402974447,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 12:00:00-04:00,71.50637563069661,68.62692044576009,71.17139167785645,68.65763664245607,74.22884279886881,75.54355862935385,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 13:00:00-04:00,71.71566200256348,68.83728065490723,71.36495463053386,68.89235877990723,74.54984448750814,75.99561945597331,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 14:00:00-04:00,71.94393374125163,69.03019116719564,71.55803413391114,69.10301551818849,74.91016947428385,76.4749969482422,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 15:00:00-04:00,72.1740104675293,69.21253000895182,71.76437822977702,69.30206451416016,75.270090230306,76.94755058288574,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 16:00:00-04:00,72.39719009399414,69.38197733561198,71.96074930826823,69.4841199239095,75.60614827473958,77.35858929951986,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 17:00:00-04:00,72.61604839260295,69.549704988124,72.15556283724511,69.66319559388243,75.90436392315364,77.69485376648984,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 18:00:00-04:00,72.81021995544434,69.70292421976725,72.33527743021646,69.81599706013998,76.13938344319662,77.913289642334,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 19:00:00-04:00,73.03787676493329,69.83548138936361,72.56210924784342,69.93983713785808,76.50439580281576,78.15744565327962,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 20:00:00-04:00,73.5257957458496,70.01056289672853,73.01435050964355,70.10483703613282,77.10635871887209,78.55925216674805,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 21:00:00-04:00,73.95631078084311,70.18702023824056,73.42763824462891,70.27700386047363,77.53065439860026,78.847527440389,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 22:00:00-04:00,74.31119384765626,70.33064715067546,73.75672353108725,70.41989758809407,77.82060101826985,79.04655418395996,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05 23:00:00-04:00,74.55317662556966,70.40312169392904,73.98528620402018,70.48961283365885,77.97002143859864,79.14366289774577,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,74.67556139628093,70.39352277119954,74.10583381652833,70.47799199422201,78.015966796875,79.13991152445475,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 01:00:00-04:00,74.70853570302329,70.32044677734375,74.1540709813436,70.41705532073975,77.9814058939616,79.07086772918701,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 02:00:00-04:00,74.70247433980306,70.24100596110026,74.15326334635417,70.34157816569011,77.91529121398926,78.97702166239421,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 03:00:00-04:00,74.71655006408692,70.27084261576336,74.16586278279622,70.37740987141927,77.89698588053385,78.92066701253255,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 04:00:00-04:00,74.75708592732748,70.33639106750488,74.20264307657878,70.4422150929769,77.90076077779135,78.89094174702963,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 05:00:00-04:00,74.80142758687337,70.39538930257162,74.25317103068033,70.50897598266602,77.91070200602215,78.86732991536458,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 06:00:00-04:00,74.85151557922363,70.45454203287763,74.29924125671387,70.56815032958984,77.9207597096761,78.84863967895508,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 07:00:00-04:00,74.8665786743164,70.50296147664388,74.32563972473145,70.61972452799479,77.91304690043131,78.80292015075683,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 08:00:00-04:00,74.8335189819336,70.52030347188314,74.32254956563314,70.64160792032878,77.88910344441732,78.74057159423828,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 09:00:00-04:00,74.82658017476402,70.55323155721028,74.32650947570801,70.67588017781576,77.88049519856771,78.70370305379232,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 10:00:00-04:00,74.54837710062662,70.49835090637207,74.09608167012533,70.61129531860351,77.60429153442382,78.4826624552409,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 11:00:00-04:00,74.44592951111875,70.45883644233315,74.0049449468063,70.57759365793002,77.55914442417985,78.51165933124089,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 12:00:00-04:00,74.43774007161458,70.48072687784833,73.9937587738037,70.60443789164225,77.62974065144859,78.67076136271159,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 13:00:00-04:00,74.49874903361003,70.55613695780436,74.03914782206218,70.67326329549154,77.78978233337403,78.92129643758138,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 14:00:00-04:00,74.59048983256022,70.65440444946289,74.12229118347167,70.77282218933105,77.98563639322919,79.20575942993165,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 15:00:00-04:00,74.66987648010256,70.76408564249674,74.19226659138998,70.88408622741699,78.13548571268717,79.39704513549805,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 16:00:00-04:00,74.76965688069662,70.91687990824381,74.26366691589355,71.03018493652344,78.38098309834798,79.64826278686523,0.0,0.0,0.0,0.0,0.00012290658972536502,0.002156498034795133
2022-06-06 17:00:00-04:00,75.12041931152343,71.06071319580079,74.57681528727215,71.15418713887533,78.8257074991862,80.04461428324382,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 18:00:00-04:00,75.41206639607748,71.2047285715739,74.85656522115072,71.28850402832032,79.10169080098471,80.27219619750977,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 19:00:00-04:00,75.64591687520345,71.3333641052246,75.08435376485188,71.41043205261231,79.30093905131022,80.40999043782553,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 20:00:00-04:00,75.8125493367513,71.44478352864583,75.25986404418946,71.52315902709961,79.41848424275717,80.48226623535157,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 21:00:00-04:00,75.9173578898112,71.502845509847,75.36358006795248,71.5825038909912,79.44124819437663,80.4752082824707,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 22:00:00-04:00,75.99149589538574,71.53799667358399,75.43525975545248,71.61064872741699,79.42559089660645,80.43105252583821,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06 23:00:00-04:00,76.04061342875163,71.55658569335938,75.47691866556805,71.62789560953776,79.39258880615235,80.37362340291341,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,76.06672757466634,71.56674652099609,75.50553448994954,71.63926289876302,79.34265721638998,80.30238126118978,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 01:00:00-04:00,76.06421019236247,71.55884755452476,75.51054274241132,71.63707580566408,79.26958948771158,80.21974455515543,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 02:00:00-04:00,76.03731778462728,71.53181304931641,75.49363009134929,71.61331698099774,79.18127619425455,80.11909917195638,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 03:00:00-04:00,76.0287436167399,71.54821408589682,75.48825632731122,71.62838821411133,79.12951672871908,80.04861157735189,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 04:00:00-04:00,76.03211453755696,71.57748883565267,75.49255002339682,71.65760498046875,79.08946914672852,79.99046592712402,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07 05:00:00-04:00,75.97509498596192,71.50716247558594,75.45139109293619,71.59754155476888,78.99024035135905,79.88066724141439,0.0,0.0,0.0,0.0,0.0,0.0
